reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
A22CF0A81PSS6N,B0017Q0SHG,SRQPJ,"[0, 0]","I ordered the largest child size 3 for my granddaughter playing Dorothy in a church production.  The shoes were beautiful, but when she tried them on - WAY too small.  She was disappointed and there isn't a larger size available.  I have returned the shoes, but haven't yet figured out what to do to replace them.",3.0,Size 3 was VERY small!,1393200000,"02 24, 2014"
AUX0OTCOC8NTU,B0017Q0SHG,Stephen Price,"[0, 0]","We were going to see the musical of The Wizard of Oz and I knew my daughter would love to show these off.  I was only hoping that they would be comfortable, as she gets blisters easily.  The size was good.  I only wish that there were more holes to attach the straps, as there were only three.  The shoes didn't slip off though.  There is some elastic on the strap as well.  She has now worn these shoes for three days straight and hasn't had a blister yet.  The only reason I did not leave 5 stars, was because the glitter comes off and makes a mess.  The glitter wore off of the front toes within a couple hours of my toddler dancing around.",4.0,My 3 year old loves them!,1391904000,"02 9, 2014"
A1UDNIDGBOOU4I,B0017Q0SHG,"studentandteacher ""studentandteacher""","[0, 0]","My four year old loves these shoes, as red was her favorite color.  They do run a bit small.  Her baby brother even loves them and takes them to her.  They aren't necessarily comfortable, though.",5.0,love these shoes ???!!,1280361600,"07 29, 2010"
A1KY7G7UNQZMGX,B0017Q0SHG,SUE KORORA,"[0, 0]",We have not given them to our grandaughter yet but will this weekend. I took them to work and everyone loved them. She is going to look great when they go to the Wizard of Oz play in May.,5.0,look just like the real thing,1396828800,"04 7, 2014"
A2CTYX92UPWQ7Y,B0017Q0SHG,Super B,"[0, 0]","I learned that my friend had NEVER seen the Wizard of Oz.  She and her 2 1/2 year old daughter were traveling 100 miles to spend the weekend with us so I planned an evening of Oz.  The toddler was only slightly interested untill Dorothy sang Somewhere Over the Rainbow...that got her!  She sat down and watched attentively,  When the wicked witch showed up her she was still captivated, but scared.  We looked at her and she was quietly crying! My husband paused the movie, her mom went to comfort her, that's when I presented her with her RUBY RED SLIPPERS!!!  She put them on to protect her from the witch, everytime the witch came on she'd stretch out her legs and look at her shoes.  No more crying!  She LOVED the movie (watched it again the next day, the day after that her mom bought it for her I-Pad!). We sang the songs, while she danced in her shoes!  After she went to bed, the adults watched Oz the Great and Powerful.  Her mom tells me she wants to wear them everywhere.",5.0,Made the evening so special!,1396569600,"04 4, 2014"
A2VVA905YAYFRA,B0017Q0SHG,Susanbee,"[4, 4]","This is my second pair of these adorable shoes. After reading the previous reviews, I ordered them one size larger to compensate for the issue with them running small. My 3 yr. old grandaughter normally wears a size 8. The size 9's were actually too big but wearable. After only one day of wear, one of the heels broke off and the shoes had to be returned. That process was extremely easy & hassle free. I then reordered them in a size 8. They fit much better & she still has a little growing room in them. As far as the sparkles falling off, I sprayed them with 3 coats of mod podge and they're holding up beautifully! My granddaughter would live in them if she could. She loves the heel and says they are her &#34;magic shoes&#34;!",5.0,So cute!,1368748800,"05 17, 2013"
AU30HZEZAA8D8,B0017Q0SHG,Susan M. Smith,"[0, 0]",The shoes lost their glitter more quickly than I would have anticipated especially for the price. Since they were only worn indoors it was a bit disappointing.,3.0,okay product,1400025600,"05 14, 2014"
A64JKJDI6HRRY,B0017Q0SHG,s. wilkins,"[3, 3]","These shoes are very cute!  They are truly glittery and built solidly. The soles are a tan rubber with grip so the shoes won't slide out from under you.  They are very stiff and seem to run about one size small.  My daughter wears a size 12 and the size 13 fits perfectly with her toes near the tip of the shoe.  I ordered a size 1 and added insoles to them, so the shoes would last a bit longer and this worked out fine.  My daughter LOVED them and wanted to wear them immediately.  First I wanted to secure the glitter as it does seem somewhat ""unsealed"" as though it could come off especially in areas where the shoes bend, or in the toe area.I mistakenly took the advice of one of the reviewers to use gloss ""Mod Podge"" on the shoe to  secure the glitter.  Although the Mod Podge definitely seems to seal the shoe BE WARNED that it instantly dulls the metallic quality of the glitter!  The shoe with no Mod Podge brilliantly sparkled, while the one with the sealant looked covered with a shiny coat of plastic and lost all it's sparkle.  I ended up giving the shoes a second coat of Mod Podge and immediately dousing them in red glitter (while the spray was still wet) and patting it down with my fingers.  This brought back the sparkle and sealed the glitter beneath.  So far the glitter is holding but shoes only have light wear.  Use Mod Podge/sealant at your own risk - it completely changes the look of the shoes!  It may be a better idea to patch bald spots as needed using this method, than to dull the shoe overall.  If you are not concerned with high sparkle, but more with setting the glitter tightly then use this method.  Your shoe will be more glossy than glittery.",4.0,A child's dream!,1376524800,"08 15, 2013"
ADGBIQXDTN7LA,B0017Q0SHG,Talia,"[0, 0]","Fit great- looked just like Dorothys shoes! My daughter loved them. Te glitter held up better than or the same as, any other pair of glitter shoes she's had.",5.0,Great product!,1372118400,"06 25, 2013"
A2WACEMACNFZP5,B0017Q0SHG,"Tanna Bookout, grandmother to 4 year old.","[0, 1]","I was happy to find these red shoes at Amazon.  I couldn't find any red ones locally for a size 9.  Guess all four year olds are wearing red shoes this season.  The were delivered in a short time.  They were more spendy than I wanted to pay, however, my only choice was to buy them or not have any for her this year to match her Christmas dress.  She was happy and wanted to wear them to bed.  She loves them!",3.0,Granddaughter loves her red shoes.  Couldn't find any her size locally,1355184000,"12 11, 2012"
A1U3G63X362L93,B0017Q0SHG,Tarac,"[0, 0]","My 8 year old loves them, even had to wear them to school.  Quality is good so far no loss of sparkles.  Runs true to size.",5.0,Ruby Red Shoes,1380067200,"09 25, 2013"
AGI76ADRA53WL,B0017Q0SHG,"Taryn Griffith ""Tgriffith""","[0, 0]","I bought these for my niece for her 4th birthday.  She took one look at them and ripped her own shoes off and asked that someone help her put her ruby red slippers on.  She wears them everywhere, school, gymnastics, dinner, etc.  She thinks they are the greatest thing ever.  I have to say they really are beautiful.  The are so sparkly and really look like Dorothy's shoes.  I wish I would have had these when I was a little girl.  I bought these shoes to go along with her other presents which were a dvd of The Wizard of OZ and a pop-up book of The Wizard of OZ.  They were her favorite gifts!",5.0,I wish I would have had these when I was a little girl!,1370563200,"06 7, 2013"
A1L6C3MXAOJN7E,B0017Q0SHG,TDB,"[0, 0]","Shoes run about a half a size small, however, my grandaughter loved them and they were a perfect compliment to her Dorothy outfit that she likes to wear.",4.0,Great for 6 yr old,1388102400,"12 27, 2013"
AICX4J0D8AOGA,B0017Q0SHG,TechLover,"[1, 2]","I was much awaiting the arrival of these shoes, but when it came, it definitely had the beautiful cut of cindrella shoes, but it was definitely not worth the price as the quality is cheap and the glitter comes off as soon as you unpack revealing the white/background material. I would have been better off buying $12/$15 shoes that are glittery red from payless or any other average store instead.",1.0,Not worth the price...and not good quality,1363824000,"03 21, 2013"
A2ACH1PGISRRE2,B0017Q0SHG,Teresa T.,"[0, 0]","The shoes are great, but we are seeing a little wear around the toe of the shoe.  We got a large size on purpose, so she can wear them longer.  They are by far my little one's favorite shoes and since they have a little heel, she feels quite grown up when she wears them.  I love how similar the style of the shoe is to the slippers in the movie!",4.0,Magical!,1402358400,"06 10, 2014"
A1LVCQOCV6Z9GX,B0017Q0SHG,"Tom, age 67","[0, 1]",these shoes seem to be well made i haven't given them to her yet but they look perfect for her,5.0,for my granddaughter,1373500800,"07 11, 2013"
A36P4A72CWPXWR,B0017Q0SHG,"Traci Pascale ""tpascale""","[15, 16]","The shoes are awesome, however customer service from this company is not the greatest!  Tried several time to contact the company to no avail.  I ordered to wrong size originally and needed to exchange for a bigger size, but could not get a response on the return policy. I ended up ordering another pair of shoes because I needed them for my daughters b-day party and the date was quickly approaching (she was dressed as Dorothy).  So I now have 2 pairs of these shoes, but it's o.k. because my 2 year old now wears them everyday, too!!",3.0,"Love, love, love the shoes...BUT...",1217808000,"08 4, 2008"
A33SJE7A0ED6DE,B0017Q0SHG,Tutu,"[0, 0]","I was very disappointed with these shoes.  When I received them they were already losing glitter off them and VERY small, definitely not true size.  Overall the shoes are adorable and very realistic. My daughter loved them and cried when she couldn't even get her foot into them, size 2 is usually a little big on her so it was very disappointing.",3.0,cute shoes,1383350400,"11 2, 2013"
A2O12NLOQWN41P,B0017Q0SHG,VFamily,"[0, 0]","Very sturdy and shine. Our daughter was proud of wearing her first &#34;high heels&#34;. Not of a quality for real use, but very good quality for a costume.Be aware that the sizes run small. We got Size 2 (her current size) but 2.5 or 3 would have worked better; specially because the oufit asks for it to be used with socks to compose a perfect Dorothy.",5.0,Perfect for Dorothy,1386633600,"12 10, 2013"
A39QE08C3E2RJD,B0017Q0SHG,witherbeeds,"[0, 0]","My granddaughter is 4 and she wanted some ruby slippers after watching the Wizard of Oz, so I got these for her 4th birthday and she loves them...wears them constantly!  They are very good quality, but after 6 months now the glitter on the toes are coming off but are still very beautiful!",4.0,ruby slippers,1369353600,"05 24, 2013"
ATDB9KSHDICPM,B0017Q0SHG,yyb,"[0, 0]","Perfect shoe. Too adorable. Read other reviews and ordered one size up, MISTAKE. Her current size would have been perfect. Reordering in the correct size.",5.0,So adorable,1377475200,"08 26, 2013"
A1JZG3FOMHC3LQ,B0017QFBL4,Sara E. Alvear,"[0, 0]","This may be good for Hollowing, but do not count on using them over and over again! Great for the price!",4.0,IF you are looking for hollowing stockings,1375574400,"08 4, 2013"
AVTDGO2W8XPCE,B0017QFBL4,SpaceDoll,"[2, 2]","The pair that I got is exactly like the one in the picture, however, they don't seem like they will last very long. I don't like how toe area doesn't completely cover my toes; I hate when they stick out of the holes! It just feels/looks really weird. These would be good for Halloween if you only plan on wearing it for a day or so. Other than that, I'd look elsewhere for a pair of quality fishnets.",3.0,Not what I expected...,1317686400,"10 4, 2011"
A35BXMIITBYCJJ,B0017RM20G,4-Freedom,"[0, 0]",Good for the price. They get heavy after awhile in the mud.,4.0,Good for the price,1405814400,"07 20, 2014"
A2QGT7323DRVBM,B0017RM20G,Anthony Santi,"[1, 2]","Ordered to prevent dress shoes from getting demolished by the snow/salt. The boots work great, don't know how long they will last but the boots do their job.",4.0,Just what i needed,1390176000,"01 20, 2014"
A97UZLG16IJG2,B0017RM20G,D. Hazel,"[0, 0]",My husband is a 10 1/2 wide... and the fit him perfect. He needed a boot to cover his shoes as he works in the meat dept and hoses and cleans the area down every nite. theses are PERFECT!!,5.0,great over the shoe boot,1393286400,"02 25, 2014"
A4HFRSKT0VRJG,B0017RM20G,Ron A,"[2, 3]",These AMERICAN made boots are Great!  They are easy to get on and off and look like they will last many years.,5.0,Easy Boots !,1372032000,"06 24, 2013"
