reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,title,price,cat_label,categories,description,imUrl,file_path
A3HNKGWIL45R0M,B0095R8RAY,Jennie Ogren,"[0, 1]",It was a bargain. I got what I paid for. Makes me look so beautiful. Thank you! Have a nice day.,5.0,Yes I love how it feels and stays in place.,1372118400,"06 25, 2013",M.S Super Sexy Strapless Backless NuBra Silicone Bra Invisible Silicone Self Adhesive Strapless Bra A B C D (D 154g),7.85,Women Clothing,"['Clothing, Shoes & Jewelry', 'Women', 'Clothing', 'Lingerie, Sleep & Lounge', 'Intimates', 'Accessories', 'Adhesive Bras']","M.S Super Sexy Strapless Backless NuBra Silicone Invisible Silicone Self Adhesive Strapless Bra is the ultimate strapless, backless bra solution for that no-underwear-is-better dress!Enhances fullness and cleavage as well! This is not just another backless and strapless bra. A revolutionary invention that answers many women's prayers. Featuring two silicone bra cups, special reusable adhesive backing plus a front closure give you freedom and comfort from the absence of bra straps and side extension.Product Highlights:Self-adhesive bra. Easy to apply, Easy to remove.Front closure for cleavage and lift.Soft and natural silicone gel bra cups.Special washable, reusable adhesive backing.Flexibility of movement, Freedom and comfort.Size Chart:A cup:normal bra size A65; 70; 75; 80; B65; for A cupB cup:normal bra size B70; 75; 80; C65; for B cupC cup:normal bra size C70; 75; 80; D65; for C cupD cup:normal bra size D70; 75; 80; 85; F65; for D cupApplying Methods:Firstly clean your breast, and than tear off the separation paper and put the stick on to the nipple softly.",http://ecx.images-amazon.com/images/I/41DPnNk5KSL._SX300_.jpg,data/amazonproduct/images/B0095R8RAY.jpg
A2KTYPE4PIXML4,B001A9TLYQ,Don Gawreluk,"[0, 0]",My son liked these shoes. He said they looked nice and were comfortable. He uses them every day and they are holding up well.,5.0,Shoes,1390176000,"01 20, 2014",AVIA Men's A5020M Running Shoe,49.95,Shoes,"['Clothing, Shoes & Jewelry', 'Men', 'Shoes', 'Athletic', 'Running']","Hit the road, Jack. This running shoe from AVIA is made for the miles. Cushion and support where you need it plus a sleek, streamlined shape makes this a total win for your fitness routine.",http://ecx.images-amazon.com/images/I/41j0-4QhVrL._SX300_.jpg,data/amazonproduct/images/B001A9TLYQ.jpg
A2QGJFFKMUKQK3,B00BKEQBI0,Anel Abreu,"[4, 9]","The watch has a nice sleek look, however, the positive attributes stop there.  With this watch, you can view your texts and can be alerted to an incoming call.  Other than that, you can't do much.  You cannot make a call or answer a call on the watch.  You can't write a message or text using this watch.  It does not appear that the technology associated with this watch has developed to the point where it's really of practical for most of us.",1.0,Looks nice but can't do much...,1392681600,"02 18, 2014",Pebble Smartwatch for iPhone and Android (Black),149.0,Watches,"['Cell Phones & Accessories', 'Accessories', 'Smart Watches & Accessories', 'Clothing, Shoes & Jewelry', 'Jewelry: International Shipping Available', 'Clothing, Shoes & Jewelry', 'Men', 'Watches', 'Wrist Watches', 'Clothing, Shoes & Jewelry', 'Women', 'Watches', 'Wrist Watches']",,http://ecx.images-amazon.com/images/I/41t32YBS8nL._SY300_.jpg,data/amazonproduct/images/B00BKEQBI0.jpg
A2MD0MCOP0DVDI,B008O42EOE,Joanne Umberger,"[2, 2]",It's a Christmas gift for my daughter. I like how the shoes light up . It will be a perfect night light for her Oz room.,4.0,Perfect gift!,1382227200,"10 20, 2013",The Wizard of Oz Dorothy's Magical Ruby Slippers Night Light,15.29,Shoes,"['Clothing, Shoes & Jewelry', 'Girls', 'Shoes']",This gorgeous The Wizard of Oz Dorothy's Magical Ruby Slippers Night Light has the finest details and highest quality you will find anywhere! The Wizard of Oz Dorothy's Magical Ruby Slippers Night Light is truly remarkable.The Wizard of Oz Dorothy's Magical Ruby Slippers Night Light Details:Condition:Brand NewItem SKU:SS-WL-17269Dimensions:H: 4 (Inches),http://ecx.images-amazon.com/images/I/41ZzRpvzjGL._SY300_.jpg,data/amazonproduct/images/B008O42EOE.jpg
A339LNL4LLF3X,B000GAWSBS,Edward P. Rooney,"[0, 0]","This is the third Casio calculator watch I have owned and worn daily for the past 30+ years.  Very handy phonebook storage feature. The stopwatch, calculator, world time zone, alarm and schedule features are great, too.",5.0,"Casio Data Bank 300 timepiece, and much more.",1285545600,"09 27, 2010",Casio Mens DBC310-1 Databank 300 Digital Watch (Discontinued by Manufacturer),24.49,Watches,"['Clothing, Shoes & Jewelry', 'Men', 'Watches', 'Wrist Watches']","Bringing you precision at a glance, the Casio Men's Databank Digital Watch #DBC310-1 features a blue-tone digital dial face with a durable mineral dial window. An auto-calendar displays the date and month. Other details that will keep you in control include a 150-page databank, an 8-digit calculator, a daily alarm, and a stopwatch function. To ensure easy wear, the light gray resin band is accompanied by a sturdy buckle clasp, and both the 30-millimeter case and stationary light gray bezel are made of high-quality resin. Presenting an unsurpassed functionality, this innovative timepiece is designed to accommodate your on-the-go lifestyle.",http://ecx.images-amazon.com/images/I/41dMB1av1vL._SY300_.jpg,data/amazonproduct/images/B000GAWSBS.jpg
A1XX7L7E6F8Q9A,B00385WYZS,Mama from PA,"[0, 0]","We wanted to buy a watch for my  6 year old son so he can learn to read an analog watch. He picked this watch. He wore the watch a few times and never wanted to wear it again. We asked him why he doesn't like the watch. He said the watch was hard to read and he really wanted the Darth Vader minifig not the watch. If we had known this, we could have bought a $2.99 minifig and bought him a  different watch with a better watch face with easier to read the time. Personally, I thought the watch dial was hard to read and was trying to discourage my son from buying this but he insisted on this watch just for the Darth Vader minifig. I have to admit, the minifig is cool but not worth $20 which was the price we paid for.",1.0,Son liked the Darth Vader minifig  not the Watch,1391817600,"02 8, 2014",LEGO Kids' 9002908 Star Wars Darth Vader Watch With Minifigure,19.85,Watches,"['Clothing, Shoes & Jewelry', 'Boys', 'Watches', 'Wrist Watches']","Perfect for young or old Star Wars fans, the LEGO Kids' Star Wars Darth Vader Watch features a fun, colorful dial with an image of LEGO Darth Vader and his lightsaber in front of an intergalactic scene. The white hour and minute hands and Arabic numeral hour indexes make it fun to tell time. You can customize the watchband with interchangeable links or change out the red bezel for the black one. Plus, the watch comes with a Darth Vader LEGO mini-figure. The LEGO Kids' Star Wars Darth Vader Watch is powered by Japanese quartz movement and features a scratch-resistant mineral crystal so not only does it look cool, it's reliable and durable. It's also water resistant to 165 feet (50 meters).",http://ecx.images-amazon.com/images/I/51XTi7Q55qL._SY300_.jpg,data/amazonproduct/images/B00385WYZS.jpg
ASNXVKL2Y37J4,B00529MQVU,Amazon Customer,"[0, 0]",Easy to install iPod and fit perfectly. Only real problem is that there is a lip that obstructs the connector. Otherwise this is a very attractive and professional looking product.,4.0,Very Nice,1371686400,"06 20, 2013",HEX HX1026-SLVR Vision Metal Watch Band for iPod Nano 6G (Silver),41.8,Watches,"['Cell Phones & Accessories', 'Accessories', 'Clothing, Shoes & Jewelry', 'Jewelry: International Shipping Available', 'Clothing, Shoes & Jewelry', 'Men', 'Watches', 'Watch Bands']","The HEX Vision Metal watch band for iPod Nano Gen 6 is the premium watch solution for your Nano. Made of all stainless steel construction and using ""Clip-In, Clip-Out"" functionality this watch band is sure to turn heads. Comes with additional sizing links and available in Silver and Gunmetal finishes.",http://ecx.images-amazon.com/images/I/41wIMdm1c0L._SX300_.jpg,data/amazonproduct/images/B00529MQVU.jpg
ABQ4F8GCJA3OG,B007GEM9WU,Janet E. Schwarz,"[1, 1]",This is the second card protector I have bought.Both plastic hinges broke within the first couple weeks.Useless holding it together with a rubber band!,1.0,as bad as the first one,1334188800,"04 12, 2012",Trademark Home 82-9216 Aluminum Credit Card Wallet RFID Blocking Case (BLUE)),9.99,Men Clothing,"['Clothing, Shoes & Jewelry', 'Men', 'Accessories', 'Wallets, Card Cases & Money Organizers', 'Card & ID Cases', 'Card Cases']","From the Manufacturer
This stylish RFID blocking Credit Card wallet is perfect for both men and women. It has seven expandable pockets to fit up to 10 cards. This modern looking hard-case wallet protects your cards from demagnetization while its functional design allows easy access to each card. It's easy to find in a purse and fits perfectly into men's pockets. It also helps to block RFID scanning of your credit cards by thieves.
Product Description
This stylish RFID blocking Credit Card wallet is perfect for both men and women. It has seven expandable pockets to fit up to 10 cards. This modern looking hard-case wallet protects your cards from demagnetization while its functional design allows easy access to each card. It's easy to find in a purse and fits perfectly into men's pockets. It also helps to block RFID scanning of your credit cards by thieves.",http://ecx.images-amazon.com/images/I/51kUzcXDSoL._SY300_.jpg,data/amazonproduct/images/B007GEM9WU.jpg
A32JLLK5UZN361,B001HX37MM,"MAS ""Alton""","[0, 0]","Mounted with screws on a wooden porch at the cabin and used it today for the first time.  It works perfectly and will really cut down on dirt, snow, etc. being tracked into the cabin.  Very pleased with the quality and function.",5.0,Works Perfectly,1293667200,"12 30, 2010",Bosmere N472 Outdoor Boot Scraper and Brush,29.47,Women Clothing,"['Clothing, Shoes & Jewelry', 'Women', 'Petite', 'Active', 'Athletic Socks']","The perfect solution for those muddy boots, golf shoes and walking boots.",http://ecx.images-amazon.com/images/I/41vwRMHaVNL._SY300_.jpg,data/amazonproduct/images/B001HX37MM.jpg
A3M8GDQHWYOLS5,B003XF8RWC,ScarlettFeverr,"[6, 6]","Like other reviewers have mentioned, the pockets sewn all around this thing are too small to be of any use. I have the black version of this and they are all matchbook size or thereabouts. What good is that?? A few of these for lipsticks would be fine but they're all tiny. And there are no pockets on inside, only outside. Again, dumb. A certain large auction website has way better choices on this sort of thing.",2.0,"Pockets too small, useless",1329264000,"02 15, 2012",KANGAROO KEEPER (Tan),11.76,Women Clothing,"['Clothing, Shoes & Jewelry', 'Women', 'Accessories', 'Handbag Accessories', 'Handbag Organizers']","Set of 2: 1 regular, 1 large. As seen on TV. The incredible bag organizer. Instantly organize your bag! Change bags in a breeze! Fits small & large bags! Reversible for even more room! Keeps items neat and secure with a place for everything! Reverse the small bag & place inside large bag for even more organization. Always find what you need in a flash! Makes changing handbags fast and easy - no mess! Made in Ningbo, China.",http://ecx.images-amazon.com/images/I/51U04RtUJrL._SY300_.jpg,data/amazonproduct/images/B003XF8RWC.jpg
A3QMORDS491J43,B00BKEQBI0,Alan C. Moore,"[0, 0]","I really like this watch.  I can easily check a text or call during a meeting or driving to make sure it isn't something I need to reply to immediately.  I had to return the first one I got because of the flashing problem, which is apparently a common problem.  The exchange took quite a while with photographs, videos, etc.",5.0,Love it,1399507200,"05 8, 2014",Pebble Smartwatch for iPhone and Android (Black),149.0,Watches,"['Cell Phones & Accessories', 'Accessories', 'Smart Watches & Accessories', 'Clothing, Shoes & Jewelry', 'Jewelry: International Shipping Available', 'Clothing, Shoes & Jewelry', 'Men', 'Watches', 'Wrist Watches', 'Clothing, Shoes & Jewelry', 'Women', 'Watches', 'Wrist Watches']",,http://ecx.images-amazon.com/images/I/41t32YBS8nL._SY300_.jpg,data/amazonproduct/images/B00BKEQBI0.jpg
AWMAAJTOUVE0T,B002PHLVJA,L. Dubar,"[0, 0]",Fun comfortable shoe to wear when it's raining or just wet. I love them an would highly recommend them. They are great shoes to mow the lawn,5.0,Love the slogger,1370390400,"06 5, 2013","Sloggers  Women's Rain and Garden Shoe with &quot;All-Day-Comfort&quot; Insole, Midsummer Black Print - Wo's size 6 - Style 5102BK06",22.42,Shoes,"['Clothing, Shoes & Jewelry', 'Women', 'Shoes', 'Outdoor', 'Rain Footwear']","Women's Garden Shoe Midsummer, 6, (Black), Ea.",http://ecx.images-amazon.com/images/I/41iIJB1MkAL._SX300_.jpg,data/amazonproduct/images/B002PHLVJA.jpg
AHV56DLESEL6M,B000GAWSDG,Gymer,"[0, 0]","Compact, precise and reliable. Great for gym work and affordable. I wanted something for my excercise regime and also to mark time. This simple three function watch serves both purposes. I am pleased with the product.",3.0,Casio Timer,1338336000,"05 30, 2012",Casio F91W Digital Sports Watch,10.4,Watches,"['Clothing, Shoes & Jewelry', 'Men', 'Watches', 'Wrist Watches']","The Casio F91W digital sports watch is a tried and true style for casual and sporty wear. With daily alarm, hourly chime signal, and automatic calendar (automatically sets date for months with 31, 30, 29, 28 days!) you?l never need to worry about missing an appointment again.Accuracy: +/-30 seconds per month.Water Resistant.Micro Light.Approx. battery life: 7 years.Battery CR2016.Module 593.",http://ecx.images-amazon.com/images/I/41bKozi45dL._SY300_.jpg,data/amazonproduct/images/B000GAWSDG.jpg
A1SWI5N8IBFT72,B002PHLVJA,Dianne,"[0, 0]",These garden shoes are fantastic and more comfortable than my pricey sneakers...love them! I would and have recommended them to every one I know.,5.0,"Best garden shoe ever,best price ever.",1396483200,"04 3, 2014","Sloggers  Women's Rain and Garden Shoe with &quot;All-Day-Comfort&quot; Insole, Midsummer Black Print - Wo's size 6 - Style 5102BK06",22.42,Shoes,"['Clothing, Shoes & Jewelry', 'Women', 'Shoes', 'Outdoor', 'Rain Footwear']","Women's Garden Shoe Midsummer, 6, (Black), Ea.",http://ecx.images-amazon.com/images/I/41iIJB1MkAL._SX300_.jpg,data/amazonproduct/images/B002PHLVJA.jpg
